t,o,h,l,c
2015-02-03T12:15:00+0530,19482.5,19487.0,19411.55,19442.8
2015-02-03T12:30:00+0530,19444.35,19510.3,19444.35,19510.3
2015-02-03T12:45:00+0530,19504.95,19506.55,19430.8,19431.95
2015-02-03T13:00:00+0530,19431.95,19450.3,19384.25,19394.3
2015-02-03T13:15:00+0530,19394.3,19414.45,19375.0,19385.55
2015-02-03T13:30:00+0530,19385.55,19445.65,19376.6,19432.3
2015-02-03T13:45:00+0530,19432.3,19514.1,19411.85,19471.45
2015-02-03T14:00:00+0530,19471.45,19493.15,19441.8,19456.8
2015-02-03T14:15:00+0530,19456.8,19531.65,19451.55,19529.75
2015-02-03T14:30:00+0530,19533.5,19539.0,19433.0,19455.05
2015-02-03T14:45:00+0530,19455.05,19496.0,19442.45,19482.85
2015-02-03T15:00:00+0530,19481.1,19483.4,19400.55,19414.25
2015-02-03T15:15:00+0530,19414.25,19414.25,19303.5,19329.95
2015-02-04T09:15:00+0530,19423.25,19423.25,19280.4,19295.15
2015-02-04T09:30:00+0530,19289.2,19309.7,19190.9,19192.05
2015-02-04T09:45:00+0530,19183.75,19259.25,19183.75,19228.35
2015-02-04T10:00:00+0530,19228.35,19242.85,19133.55,19156.45
2015-02-04T10:15:00+0530,19156.45,19164.5,19113.35,19158.4
2015-02-04T10:30:00+0530,19160.15,19186.5,19132.65,19134.25
2015-02-04T10:45:00+0530,19134.25,19211.3,19118.9,19205.1
2015-02-04T11:00:00+0530,19203.1,19305.7,19196.6,19234.15
2015-02-04T11:15:00+0530,19234.15,19294.9,19222.8,19286.4
2015-02-04T11:30:00+0530,19286.4,19306.3,19247.0,19250.85
2015-02-04T11:45:00+0530,19250.7,19270.55,19228.15,19270.0
2015-02-04T12:00:00+0530,19270.0,19270.55,19223.9,19223.9
2015-02-04T12:15:00+0530,19223.9,19231.35,19178.1,19203.8
2015-02-04T12:30:00+0530,19203.8,19222.0,19179.4,19213.8
2015-02-04T12:45:00+0530,19213.8,19294.0,19199.3,19282.15
2015-02-04T13:00:00+0530,19282.15,19356.35,19238.0,19328.4
2015-02-04T13:15:00+0530,19328.4,19336.85,19254.25,19263.55
2015-02-04T13:30:00+0530,19263.55,19309.75,19248.65,19267.45
2015-02-04T13:45:00+0530,19267.45,19339.2,19261.85,19326.2
2015-02-04T14:00:00+0530,19326.2,19340.25,19290.4,19295.3
2015-02-04T14:15:00+0530,19293.2,19324.55,19269.75,19300.85
2015-02-04T14:30:00+0530,19300.85,19322.65,19290.4,19304.9
2015-02-04T14:45:00+0530,19304.9,19346.85,19256.05,19257.75
2015-02-04T15:00:00+0530,19257.0,19257.0,19182.75,19185.55
2015-02-04T15:15:00+0530,19185.55,19185.8,19117.5,19157.05
2015-02-05T09:15:00+0530,19170.15,19224.75,19102.95,19175.85
2015-02-05T09:30:00+0530,19175.85,19257.6,19175.0,19242.9
2015-02-05T09:45:00+0530,19242.9,19255.8,19210.25,19248.85
2015-02-05T10:00:00+0530,19248.85,19306.75,19248.85,19276.35
2015-02-05T10:15:00+0530,19276.35,19307.65,19228.25,19237.85
2015-02-05T10:30:00+0530,19243.0,19249.25,19210.1,19216.3
2015-02-05T10:45:00+0530,19216.3,19216.3,19149.75,19184.9
2015-02-05T11:00:00+0530,19184.9,19219.6,19171.6,19211.45
2015-02-05T11:15:00+0530,19210.4,19257.05,19200.4,19246.8
2015-02-05T11:30:00+0530,19246.8,19249.25,19208.35,19208.35
2015-02-05T11:45:00+0530,19208.35,19222.95,19186.0,19213.25
2015-02-05T12:00:00+0530,19217.45,19226.45,19190.2,19218.65
2015-02-05T12:15:00+0530,19216.75,19243.35,19214.95,19243.15
2015-02-05T12:30:00+0530,19243.15,19243.15,19216.5,19225.15
2015-02-05T12:45:00+0530,19227.9,19250.1,19226.3,19235.6
2015-02-05T13:00:00+0530,19235.6,19272.45,19215.85,19272.45
2015-02-05T13:15:00+0530,19272.45,19359.35,19262.8,19334.9
2015-02-05T13:30:00+0530,19334.9,19334.9,19290.65,19329.1
2015-02-05T13:45:00+0530,19329.1,19359.45,19308.6,19356.45
2015-02-05T14:00:00+0530,19357.9,19444.65,19342.35,19407.45
2015-02-05T14:15:00+0530,19404.5,19422.55,19343.15,19393.7
2015-02-05T14:30:00+0530,19393.7,19404.95,19281.6,19323.95
2015-02-05T14:45:00+0530,19323.95,19323.95,19147.6,19180.05
2015-02-05T15:00:00+0530,19177.4,19190.75,18990.35,19049.25
2015-02-05T15:15:00+0530,19049.25,19056.65,18977.9,19047.85
2015-02-06T09:15:00+0530,19066.25,19119.7,18968.5,19052.05
2015-02-06T09:30:00+0530,19053.25,19060.45,18905.35,18971.4
2015-02-06T09:45:00+0530,18973.3,19029.7,18950.1,18983.9
2015-02-06T10:00:00+0530,18983.9,18983.9,18821.45,18827.4
2015-02-06T10:15:00+0530,18827.4,18865.95,18791.2,18819.15
2015-02-06T10:30:00+0530,18819.15,18822.55,18740.35,18783.7
2015-02-06T10:45:00+0530,18783.7,18833.75,18781.1,18790.8
2015-02-06T11:00:00+0530,18790.8,18851.55,18790.8,18841.2
2015-02-06T11:15:00+0530,18841.2,18847.95,18817.1,18817.1
2015-02-06T11:30:00+0530,18817.1,18945.1,18811.25,18938.4
2015-02-06T11:45:00+0530,18938.4,19007.1,18894.45,18969.15
2015-02-06T12:00:00+0530,18969.15,18974.35,18931.0,18941.0
2015-02-06T12:15:00+0530,18941.0,19020.95,18915.9,18990.45
2015-02-06T12:30:00+0530,18990.45,19009.8,18958.2,18961.8
2015-02-06T12:45:00+0530,18963.75,19020.4,18960.75,19015.75
2015-02-06T13:00:00+0530,19015.75,19027.6,18888.5,18920.5
2015-02-06T13:15:00+0530,18920.5,18938.65,18876.2,18925.9
2015-02-06T13:30:00+0530,18925.9,18931.4,18884.7,18910.0
2015-02-06T13:45:00+0530,18910.0,18976.5,18906.5,18947.35
2015-02-06T14:00:00+0530,18947.7,18958.7,18913.0,18949.1
2015-02-06T14:15:00+0530,18949.1,18949.1,18837.5,18843.65
2015-02-06T14:30:00+0530,18845.7,18862.3,18751.45,18807.2
2015-02-06T14:45:00+0530,18808.05,18853.25,18792.5,18829.35
2015-02-06T15:00:00+0530,18829.0,18836.2,18760.5,18774.6
2015-02-06T15:15:00+0530,18774.6,18806.7,18744.1,18788.3
2015-02-09T09:15:00+0530,18650.0,18650.6,18561.7,18591.35
2015-02-09T09:30:00+0530,18589.5,18623.6,18580.4,18586.6
2015-02-09T09:45:00+0530,18595.65,18609.6,18517.5,18537.8
2015-02-09T10:00:00+0530,18537.8,18553.05,18499.3,18543.5
2015-02-09T10:15:00+0530,18543.5,18575.45,18505.65,18567.45
2015-02-09T10:30:00+0530,18573.95,18582.9,18550.95,18567.2
2015-02-09T10:45:00+0530,18567.2,18584.05,18558.9,18565.4
2015-02-09T11:00:00+0530,18565.4,18574.7,18520.85,18520.85
2015-02-09T11:15:00+0530,18521.1,18578.7,18521.1,18578.7
2015-02-09T11:30:00+0530,18575.2,18613.1,18573.35,18605.05
2015-02-09T11:45:00+0530,18605.05,18615.65,18569.65,18602.6
2015-02-09T12:00:00+0530,18602.6,18602.6,18564.2,18566.15
2015-02-09T12:15:00+0530,18566.15,18590.5,18559.4,18584.55
2015-02-09T12:30:00+0530,18584.55,18602.8,18574.2,18595.1
2015-02-09T12:45:00+0530,18595.1,18650.2,18590.15,18638.95
2015-02-09T13:00:00+0530,18640.25,18648.05,18607.9,18627.55
2015-02-09T13:15:00+0530,18627.55,18667.05,18606.25,18615.1
2015-02-09T13:30:00+0530,18615.1,18645.55,18560.4,18563.85
2015-02-09T13:45:00+0530,18559.9,18561.7,18478.35,18534.35
2015-02-09T14:00:00+0530,18534.35,18537.15,18494.65,18509.45
2015-02-09T14:15:00+0530,18509.45,18520.45,18442.25,18470.35
2015-02-09T14:30:00+0530,18468.95,18468.95,18420.2,18430.95
2015-02-09T14:45:00+0530,18430.95,18479.1,18424.35,18442.95
2015-02-09T15:00:00+0530,18442.95,18447.7,18394.55,18407.1
2015-02-09T15:15:00+0530,18409.6,18426.65,18379.6,18409.9
2015-02-10T09:15:00+0530,18242.95,18629.5,18226.9,18531.65
2015-02-10T09:30:00+0530,18531.65,18709.7,18529.55,18699.9
2015-02-10T09:45:00+0530,18699.9,18815.55,18674.25,18708.1
2015-02-10T10:00:00+0530,18708.1,18743.55,18595.8,18683.1
2015-02-10T10:15:00+0530,18683.1,18740.1,18652.85,18719.2
2015-02-10T10:30:00+0530,18719.2,18830.8,18719.2,18789.8
2015-02-10T10:45:00+0530,18786.9,18820.6,18751.1,18762.0
2015-02-10T11:00:00+0530,18762.0,18820.55,18762.0,18811.35
2015-02-10T11:15:00+0530,18811.9,18909.8,18811.9,18894.3
2015-02-10T11:30:00+0530,18894.3,18933.7,18863.75,18870.05
2015-02-10T11:45:00+0530,18870.05,18884.2,18819.5,18880.15
2015-02-10T12:00:00+0530,18880.15,18889.5,18740.05,18753.05
2015-02-10T12:15:00+0530,18753.05,18774.8,18662.45,18752.55
2015-02-10T12:30:00+0530,18752.6,18771.15,18734.7,18761.75
2015-02-10T12:45:00+0530,18761.75,18804.9,18756.1,18765.15
2015-02-10T13:00:00+0530,18765.15,18782.1,18699.0,18714.1
2015-02-10T13:15:00+0530,18714.1,18737.2,18664.1,18669.5
2015-02-10T13:30:00+0530,18669.5,18692.65,18577.4,18636.65
2015-02-10T13:45:00+0530,18636.65,18683.6,18568.85,18579.85
2015-02-10T14:00:00+0530,18579.85,18597.8,18409.9,18463.65
2015-02-10T14:15:00+0530,18463.65,18503.85,18437.4,18496.15
2015-02-10T14:30:00+0530,18496.15,18653.05,18496.15,18636.25
2015-02-10T14:45:00+0530,18637.75,18758.8,18626.5,18716.0
2015-02-10T15:00:00+0530,18716.0,18783.45,18693.7,18693.7
2015-02-10T15:15:00+0530,18693.7,18819.85,18689.9,18803.7
2015-02-11T09:15:00+0530,18890.75,19011.3,18890.75,18965.75
2015-02-11T09:30:00+0530,18969.3,18992.6,18944.4,18968.6
2015-02-11T09:45:00+0530,18968.6,18968.6,18896.05,18960.35
2015-02-11T10:00:00+0530,18960.35,19001.25,18959.6,18993.8
2015-02-11T10:15:00+0530,18993.8,19041.15,18990.05,19019.1
2015-02-11T10:30:00+0530,19022.2,19023.2,18976.9,18976.9
2015-02-11T10:45:00+0530,18976.8,18978.3,18920.85,18959.85
2015-02-11T11:00:00+0530,18955.8,18996.05,18942.6,18974.2
2015-02-11T11:15:00+0530,18971.95,18980.4,18913.6,18925.0
2015-02-11T11:30:00+0530,18922.15,18968.55,18922.15,18948.45
2015-02-11T11:45:00+0530,18950.7,18969.75,18939.95,18963.2
2015-02-11T12:00:00+0530,18959.1,19006.5,18958.8,18989.7
2015-02-11T12:15:00+0530,18989.7,19014.15,18971.15,19003.3
2015-02-11T12:30:00+0530,19003.3,19012.6,18973.15,18973.9
2015-02-11T12:45:00+0530,18973.9,18976.65,18941.6,18961.25
2015-02-11T13:00:00+0530,18963.3,19015.6,18947.2,18987.35
2015-02-11T13:15:00+0530,18985.9,19040.3,18974.9,19003.65
2015-02-11T13:30:00+0530,19003.65,19018.8,18909.7,18951.45
2015-02-11T13:45:00+0530,18951.45,18992.4,18932.95,18983.45
2015-02-11T14:00:00+0530,18983.45,19004.8,18953.85,18994.4
2015-02-11T14:15:00+0530,18994.4,19051.8,18987.45,19041.85
2015-02-11T14:30:00+0530,19041.85,19041.85,18988.7,19017.65
2015-02-11T14:45:00+0530,19017.65,19042.55,18980.1,18987.2
2015-02-11T15:00:00+0530,18986.85,18986.85,18919.55,18940.2
2015-02-11T15:15:00+0530,18940.2,18958.15,18913.85,18929.05
2015-02-12T09:15:00+0530,19073.45,19073.45,18960.3,18977.8
2015-02-12T09:30:00+0530,18968.85,18982.1,18872.65,18883.6
2015-02-12T09:45:00+0530,18883.6,18904.2,18830.85,18892.0
2015-02-12T10:00:00+0530,18892.0,18899.0,18832.45,18858.45
2015-02-12T10:15:00+0530,18861.7,18861.7,18795.6,18856.0
2015-02-12T10:30:00+0530,18846.1,18866.15,18824.45,18847.25
2015-02-12T10:45:00+0530,18847.25,18881.3,18825.6,18838.45
2015-02-12T11:00:00+0530,18838.45,18863.0,18831.5,18847.1
2015-02-12T11:15:00+0530,18847.1,18847.75,18805.05,18808.55
2015-02-12T11:30:00+0530,18807.75,18810.0,18766.75,18783.25
2015-02-12T11:45:00+0530,18783.25,18830.95,18762.15,18826.45
2015-02-12T12:00:00+0530,18824.85,18827.15,18748.9,18789.8
2015-02-12T12:15:00+0530,18789.8,18817.15,18785.8,18817.15
2015-02-12T12:30:00+0530,18817.9,18817.9,18758.6,18807.65
2015-02-12T12:45:00+0530,18807.65,18813.05,18759.65,18770.2
2015-02-12T13:00:00+0530,18770.2,18788.4,18739.85,18780.8
2015-02-12T13:15:00+0530,18781.7,18829.45,18757.35,18810.25
2015-02-12T13:30:00+0530,18808.75,18859.3,18791.9,18854.95
2015-02-12T13:45:00+0530,18854.95,18892.5,18849.0,18867.65
2015-02-12T14:00:00+0530,18871.4,18937.15,18867.1,18924.35
2015-02-12T14:15:00+0530,18924.35,18955.95,18907.55,18929.15
2015-02-12T14:30:00+0530,18929.35,19048.75,18913.25,19044.35
2015-02-12T14:45:00+0530,19044.35,19083.95,19021.25,19041.7
2015-02-12T15:00:00+0530,19041.7,19176.8,19035.5,19168.35
2015-02-12T15:15:00+0530,19168.35,19174.2,19130.05,19164.55
2015-02-13T09:15:00+0530,19284.3,19284.3,19179.7,19240.3
2015-02-13T09:30:00+0530,19240.3,19296.75,19238.2,19287.25
2015-02-13T09:45:00+0530,19287.25,19287.25,19235.6,19263.15
2015-02-13T10:00:00+0530,19263.15,19266.7,19199.65,19219.8
2015-02-13T10:15:00+0530,19219.8,19236.2,19164.25,19185.7
2015-02-13T10:30:00+0530,19185.25,19254.65,19181.0,19234.9
2015-02-13T10:45:00+0530,19234.9,19236.45,19185.35,19185.35
2015-02-13T11:00:00+0530,19186.55,19220.6,19184.75,19212.65
2015-02-13T11:15:00+0530,19212.65,19242.7,19196.3,19237.55
2015-02-13T11:30:00+0530,19237.55,19246.35,19219.05,19243.35
2015-02-13T11:45:00+0530,19243.8,19259.8,19224.25,19253.7
2015-02-13T12:00:00+0530,19253.7,19378.7,19230.9,19315.7
2015-02-13T12:15:00+0530,19315.7,19335.15,19253.8,19328.15
2015-02-13T12:30:00+0530,19321.8,19335.0,19289.65,19322.75
2015-02-13T12:45:00+0530,19326.5,19347.45,19310.0,19346.65
2015-02-13T13:00:00+0530,19345.35,19372.75,19325.0,19325.65
2015-02-13T13:15:00+0530,19325.65,19365.5,19310.45,19344.3
2015-02-13T13:30:00+0530,19344.3,19379.1,19337.65,19366.7
2015-02-13T13:45:00+0530,19366.7,19369.35,19338.1,19341.2
2015-02-13T14:00:00+0530,19341.2,19382.25,19326.85,19374.2
2015-02-13T14:15:00+0530,19374.2,19423.1,19348.35,19414.6
2015-02-13T14:30:00+0530,19411.35,19428.0,19392.75,19413.9
2015-02-13T14:45:00+0530,19413.9,19441.0,19407.0,19418.9
2015-02-13T15:00:00+0530,19418.9,19438.6,19345.2,19365.1
2015-02-13T15:15:00+0530,19364.3,19368.05,19323.8,19353.2
2015-02-16T09:15:00+0530,19518.85,19532.7,19439.15,19509.35
2015-02-16T09:30:00+0530,19509.35,19521.7,19447.05,19451.25
2015-02-16T09:45:00+0530,19451.25,19457.55,19412.6,19420.35
2015-02-16T10:00:00+0530,19421.75,19452.65,19417.9,19452.65
2015-02-16T10:15:00+0530,19452.65,19472.95,19424.75,19471.8
2015-02-16T10:30:00+0530,19471.8,19493.35,19462.35,19469.65
2015-02-16T10:45:00+0530,19469.65,19471.25,19414.7,19420.4
2015-02-16T11:00:00+0530,19420.4,19436.05,19389.65,19389.65
2015-02-16T11:15:00+0530,19389.65,19390.0,19253.85,19292.25
2015-02-16T11:30:00+0530,19302.85,19319.35,19259.05,19297.15
2015-02-16T11:45:00+0530,19297.15,19331.65,19297.15,19305.5
2015-02-16T12:00:00+0530,19305.5,19406.55,19281.5,19289.3
2015-02-16T12:15:00+0530,19288.85,19358.05,19274.8,19334.9
2015-02-16T12:30:00+0530,19336.4,19347.05,19292.55,19306.7
2015-02-16T12:45:00+0530,19306.7,19316.2,19293.0,19305.95
2015-02-16T13:00:00+0530,19304.3,19313.3,19250.4,19288.45
2015-02-16T13:15:00+0530,19288.45,19323.5,19288.45,19308.7
2015-02-16T13:30:00+0530,19308.7,19333.35,19297.15,19318.25
2015-02-16T13:45:00+0530,19317.5,19349.9,19302.35,19340.65
2015-02-16T14:00:00+0530,19339.7,19341.1,19286.65,19314.3
2015-02-16T14:15:00+0530,19314.3,19346.7,19307.9,19336.05
2015-02-16T14:30:00+0530,19336.05,19382.1,19320.25,19330.1
2015-02-16T14:45:00+0530,19330.1,19342.3,19307.65,19337.75
2015-02-16T15:00:00+0530,19342.4,19345.05,19175.8,19176.75
2015-02-16T15:15:00+0530,19173.15,19173.15,19127.15,19156.75
2015-02-18T09:15:00+0530,19226.4,19266.45,19191.95,19201.25
2015-02-18T09:30:00+0530,19201.25,19235.25,19171.9,19203.55
2015-02-18T09:45:00+0530,19203.55,19305.65,19178.05,19270.4
2015-02-18T10:00:00+0530,19281.4,19311.7,19262.9,19285.3
2015-02-18T10:15:00+0530,19281.15,19303.2,19269.75,19297.2
2015-02-18T10:30:00+0530,19297.2,19310.15,19270.45,19270.45
2015-02-18T10:45:00+0530,19270.45,19293.75,19242.95,19254.5
2015-02-18T11:00:00+0530,19254.5,19271.6,19210.8,19262.05
2015-02-18T11:15:00+0530,19259.95,19278.25,19256.25,19261.35
2015-02-18T11:30:00+0530,19261.35,19289.1,19261.35,19268.9
2015-02-18T11:45:00+0530,19268.9,19268.9,19214.5,19224.25
2015-02-18T12:00:00+0530,19224.25,19241.0,19186.15,19197.7
2015-02-18T12:15:00+0530,19197.7,19242.85,19192.85,19240.95
2015-02-18T12:30:00+0530,19240.95,19251.65,19237.45,19245.55
2015-02-18T12:45:00+0530,19245.55,19261.85,19217.45,19258.35
2015-02-18T13:00:00+0530,19258.35,19259.95,19231.4,19256.9
2015-02-18T13:15:00+0530,19257.2,19288.95,19257.2,19269.7
2015-02-18T13:30:00+0530,19269.7,19271.65,19213.5,19225.1
2015-02-18T13:45:00+0530,19230.7,19292.6,19223.8,19292.6
2015-02-18T14:00:00+0530,19292.6,19367.25,19291.85,19352.3
2015-02-18T14:15:00+0530,19352.3,19365.2,19314.45,19321.2
2015-02-18T14:30:00+0530,19321.2,19377.95,19319.4,19345.25
2015-02-18T14:45:00+0530,19345.25,19389.8,19345.25,19361.3
2015-02-18T15:00:00+0530,19359.45,19367.8,19282.45,19292.85
2015-02-18T15:15:00+0530,19292.85,19311.55,19260.9,19303.9
2015-02-19T09:15:00+0530,19296.15,19377.45,19263.85,19302.2
2015-02-19T09:30:00+0530,19302.2,19322.1,19271.0,19314.85
2015-02-19T09:45:00+0530,19314.85,19331.35,19290.15,19304.6
2015-02-19T10:00:00+0530,19307.0,19317.4,19278.9,19294.5
2015-02-19T10:15:00+0530,19294.5,19295.05,19262.25,19267.8
2015-02-19T10:30:00+0530,19269.75,19275.2,19140.45,19165.95
2015-02-19T10:45:00+0530,19165.95,19185.55,19082.15,19082.15
2015-02-19T11:00:00+0530,19082.15,19082.15,19014.75,19074.3
2015-02-19T11:15:00+0530,19074.3,19077.6,19030.35,19061.7
2015-02-19T11:30:00+0530,19062.5,19075.5,19033.05,19075.5
2015-02-19T11:45:00+0530,19075.5,19106.05,19059.4,19065.5
2015-02-19T12:00:00+0530,19065.5,19084.4,19052.85,19056.75
2015-02-19T12:15:00+0530,19059.35,19068.55,19052.05,19055.1
2015-02-19T12:30:00+0530,19055.1,19087.8,19053.0,19084.65
2015-02-19T12:45:00+0530,19085.6,19092.05,19068.9,19072.85
2015-02-19T13:00:00+0530,19072.85,19085.85,18994.4,19017.85
2015-02-19T13:15:00+0530,19018.45,19032.55,19001.15,19021.4
2015-02-19T13:30:00+0530,19021.4,19021.4,18965.25,18990.25
2015-02-19T13:45:00+0530,18990.25,19023.2,18933.55,18939.45
2015-02-19T14:00:00+0530,18942.0,18954.3,18876.25,18890.95
2015-02-19T14:15:00+0530,18892.3,18952.0,18888.45,18948.8
2015-02-19T14:30:00+0530,18948.8,18992.05,18940.0,18992.05
2015-02-19T14:45:00+0530,18992.05,19073.95,18984.35,19066.0
2015-02-19T15:00:00+0530,19064.3,19214.4,19064.3,19214.4
2015-02-19T15:15:00+0530,19213.55,19259.5,19188.1,19217.85
2015-02-20T09:15:00+0530,19157.3,19157.3,18966.6,18986.75
2015-02-20T09:30:00+0530,18986.75,18986.75,18882.25,18931.9
2015-02-20T09:45:00+0530,18940.3,19040.2,18936.1,19022.3
2015-02-20T10:00:00+0530,19022.3,19035.95,18936.0,19031.65
2015-02-20T10:15:00+0530,19027.7,19118.25,19027.7,19085.4
2015-02-20T10:30:00+0530,19083.6,19131.7,19069.75,19079.25
2015-02-20T10:45:00+0530,19079.25,19100.3,19052.85,19060.85
2015-02-20T11:00:00+0530,19062.5,19105.75,19062.5,19101.9
2015-02-20T11:15:00+0530,19106.9,19198.9,19099.1,19198.9
2015-02-20T11:30:00+0530,19198.9,19224.2,19177.85,19195.6
2015-02-20T11:45:00+0530,19198.05,19276.8,19197.85,19198.85
2015-02-20T12:00:00+0530,19204.35,19204.35,19169.75,19177.7
2015-02-20T12:15:00+0530,19177.7,19177.7,19129.95,19161.95
2015-02-20T12:30:00+0530,19161.95,19171.4,19129.05,19156.95
2015-02-20T12:45:00+0530,19157.4,19208.85,19154.0,19188.2
2015-02-20T13:00:00+0530,19187.2,19235.85,19187.2,19212.0
2015-02-20T13:15:00+0530,19212.0,19262.8,19212.0,19262.8
2015-02-20T13:30:00+0530,19262.8,19307.8,19231.05,19258.25
2015-02-20T13:45:00+0530,19259.4,19268.95,19085.55,19088.7
2015-02-20T14:00:00+0530,19088.7,19212.6,19086.55,19193.3
2015-02-20T14:15:00+0530,19193.3,19217.7,19174.3,19191.1
2015-02-20T14:30:00+0530,19192.7,19215.9,19132.75,19165.0
2015-02-20T14:45:00+0530,19165.0,19177.35,19124.0,19124.0
2015-02-20T15:00:00+0530,19124.0,19144.55,19080.9,19084.8
2015-02-20T15:15:00+0530,19084.8,19094.1,19019.4,19050.3
2015-02-23T09:15:00+0530,19199.15,19219.75,19116.7,19142.85
2015-02-23T09:30:00+0530,19142.85,19169.35,19123.35,19168.2
2015-02-23T09:45:00+0530,19168.2,19182.35,19145.05,19168.9
2015-02-23T10:00:00+0530,19166.9,19166.9,19123.0,19134.7
2015-02-23T10:15:00+0530,19130.8,19175.1,19130.8,19167.15
2015-02-23T10:30:00+0530,19167.15,19195.1,19148.55,19175.8
2015-02-23T10:45:00+0530,19175.8,19177.65,19096.2,19113.75
2015-02-23T11:00:00+0530,19113.75,19139.4,19099.9,19124.3
2015-02-23T11:15:00+0530,19124.3,19124.3,19063.05,19095.6
2015-02-23T11:30:00+0530,19095.6,19114.45,19092.2,19110.8
2015-02-23T11:45:00+0530,19108.0,19116.1,19067.85,19096.8
2015-02-23T12:00:00+0530,19095.1,19127.05,19088.95,19117.55
2015-02-23T12:15:00+0530,19117.55,19122.4,19100.7,19117.85
2015-02-23T12:30:00+0530,19115.9,19152.1,19112.35,19135.2
2015-02-23T12:45:00+0530,19135.2,19144.3,19096.15,19096.15
2015-02-23T13:00:00+0530,19096.15,19133.75,19092.15,19133.75
2015-02-23T13:15:00+0530,19133.75,19149.4,19113.1,19113.1
2015-02-23T13:30:00+0530,19113.1,19145.6,19083.55,19103.25
2015-02-23T13:45:00+0530,19100.7,19101.5,19026.35,19045.85
2015-02-23T14:00:00+0530,19045.85,19067.15,18934.2,18979.3
2015-02-23T14:15:00+0530,18979.3,18998.7,18941.2,18961.0
2015-02-23T14:30:00+0530,18963.2,19002.75,18958.55,18971.5
2015-02-23T14:45:00+0530,18973.95,18992.45,18931.75,18958.7
2015-02-23T15:00:00+0530,18958.7,18997.55,18928.25,18929.2
2015-02-23T15:15:00+0530,18924.6,18933.6,18835.35,18852.35
2015-02-24T09:15:00+0530,18940.45,18940.45,18818.6,18824.85
2015-02-24T09:30:00+0530,18824.85,18836.25,18775.35,18834.0
2015-02-24T09:45:00+0530,18834.0,18856.45,18800.75,18809.65
2015-02-24T10:00:00+0530,18809.65,18811.75,18772.45,18791.25
2015-02-24T10:15:00+0530,18791.25,18845.0,18786.7,18839.15
2015-02-24T10:30:00+0530,18839.15,18842.55,18781.2,18793.85
2015-02-24T10:45:00+0530,18798.35,18806.85,18777.0,18787.8
2015-02-24T11:00:00+0530,18784.65,18784.8,18737.75,18778.55
2015-02-24T11:15:00+0530,18778.55,18786.9,18752.6,18784.8
2015-02-24T11:30:00+0530,18785.2,18867.35,18785.2,18843.9
2015-02-24T11:45:00+0530,18843.9,18928.3,18840.65,18894.9
2015-02-24T12:00:00+0530,18894.9,18911.95,18853.4,18908.15
2015-02-24T12:15:00+0530,18908.15,18910.5,18867.45,18892.75
2015-02-24T12:30:00+0530,18892.75,18905.4,18868.95,18876.2
2015-02-24T12:45:00+0530,18876.2,18880.15,18822.2,18848.4
2015-02-24T13:00:00+0530,18848.4,18883.15,18828.3,18883.15
2015-02-24T13:15:00+0530,18882.6,18967.3,18882.6,18967.3
2015-02-24T13:30:00+0530,18967.3,18984.8,18919.6,18951.0
2015-02-24T13:45:00+0530,18951.0,19022.15,18945.0,18978.6
2015-02-24T14:00:00+0530,18978.6,19011.35,18915.0,18927.85
2015-02-24T14:15:00+0530,18927.85,18941.05,18843.5,18855.35
2015-02-24T14:30:00+0530,18855.35,18865.05,18785.25,18811.95
2015-02-24T14:45:00+0530,18811.95,18885.35,18811.95,18837.8
2015-02-24T15:00:00+0530,18841.3,18915.3,18839.6,18915.3
2015-02-24T15:15:00+0530,18915.3,18915.3,18858.05,18887.0
2015-02-25T09:15:00+0530,18969.2,19047.15,18967.55,19043.9
2015-02-25T09:30:00+0530,19043.9,19069.15,19002.0,19021.6
2015-02-25T09:45:00+0530,19019.0,19021.5,18980.85,18999.65
2015-02-25T10:00:00+0530,18999.65,19015.35,18961.9,18973.8
2015-02-25T10:15:00+0530,18973.8,19007.05,18948.25,18993.65
2015-02-25T10:30:00+0530,18994.25,19007.0,18967.4,18970.9
2015-02-25T10:45:00+0530,18970.9,18995.2,18968.85,18971.25
2015-02-25T11:00:00+0530,18971.25,18992.45,18959.75,18990.55
2015-02-25T11:15:00+0530,18990.55,19007.7,18981.85,18982.7
2015-02-25T11:30:00+0530,18982.7,19014.15,18973.25,18989.15
2015-02-25T11:45:00+0530,18989.15,18993.1,18963.9,18967.15
2015-02-25T12:00:00+0530,18967.15,18993.85,18961.2,18961.4
2015-02-25T12:15:00+0530,18961.4,18974.2,18916.2,18941.7
2015-02-25T12:30:00+0530,18939.85,18942.4,18912.15,18936.2
